DecisionTreeClassifier_MaxDepth1,50,0.22857142857142856,0.24,0.24857142857142858,0.26857142857142857,0.2342857142857143,0.22857142857142856,0.26285714285714284,0.2257142857142857,0.29428571428571426,0.28285714285714286
DecisionTreeClassifier_MaxDepth1,50,0.22857142857142856,0.24,0.24857142857142858,0.26857142857142857,0.2342857142857143,0.22857142857142856,0.26285714285714284,0.2257142857142857,0.29428571428571426,0.28285714285714286
DecisionTreeClassifier_MaxDepth1,50,0.22857142857142856,0.24,0.24857142857142858,0.26857142857142857,0.2342857142857143,0.22857142857142856,0.26285714285714284,0.2257142857142857,0.29428571428571426,0.28285714285714286
DecisionTreeClassifier_MaxDepth1,75,0.23714285714285716,0.24857142857142858,0.24285714285714285,0.29428571428571426,0.24,0.24285714285714285,0.26571428571428574,0.2342857142857143,0.28285714285714286,0.27714285714285714
DecisionTreeClassifier_MaxDepth1,100,0.25142857142857145,0.24571428571428572,0.21428571428571427,0.3057142857142857,0.23142857142857143,0.24285714285714285,0.24571428571428572,0.24571428571428572,0.2714285714285714,0.3028571428571429
DecisionTreeClassifier_MaxDepth1,125,0.23142857142857143,0.26571428571428574,0.24571428571428572,0.31142857142857144,0.22285714285714286,0.2542857142857143,0.24857142857142858,0.26,0.28,0.3
DecisionTreeClassifier_MaxDepth1,150,0.2542857142857143,0.24285714285714285,0.2714285714285714,0.3,0.2342857142857143,0.2342857142857143,0.2742857142857143,0.2742857142857143,0.27714285714285714,0.2857142857142857
DecisionTreeClassifier_MaxDepth1,175,0.2714285714285714,0.2342857142857143,0.2714285714285714,0.27714285714285714,0.24,0.23142857142857143,0.2857142857142857,0.26857142857142857,0.2342857142857143,0.26857142857142857
DecisionTreeClassifier_MaxDepth1,200,0.26571428571428574,0.22857142857142856,0.2742857142857143,0.28285714285714286,0.2057142857142857,0.22,0.24571428571428572,0.26857142857142857,0.2714285714285714,0.2857142857142857
DecisionTreeClassifier_MaxDepth1,225,0.2742857142857143,0.22857142857142856,0.26285714285714284,0.3028571428571429,0.23714285714285716,0.2257142857142857,0.26571428571428574,0.28285714285714286,0.26,0.2742857142857143
DecisionTreeClassifier_MaxDepth1,250,0.27714285714285714,0.2571428571428571,0.2714285714285714,0.3171428571428571,0.24571428571428572,0.21714285714285714,0.27714285714285714,0.26285714285714284,0.2714285714285714,0.29428571428571426
DecisionTreeClassifier_MaxDepth1,275,0.29714285714285715,0.24571428571428572,0.2714285714285714,0.3171428571428571,0.2542857142857143,0.22,0.25142857142857145,0.2742857142857143,0.27714285714285714,0.28285714285714286
DecisionTreeClassifier_MaxDepth1,300,0.30857142857142855,0.22857142857142856,0.27714285714285714,0.3057142857142857,0.2914285714285714,0.21142857142857144,0.2571428571428571,0.26571428571428574,0.2914285714285714,0.2885714285714286
DecisionTreeClassifier_MaxDepth1,325,0.31142857142857144,0.23142857142857143,0.28285714285714286,0.30857142857142855,0.27714285714285714,0.2257142857142857,0.26,0.2914285714285714,0.2857142857142857,0.2885714285714286
DecisionTreeClassifier_MaxDepth1,350,0.27714285714285714,0.23714285714285716,0.2857142857142857,0.29714285714285715,0.28285714285714286,0.21714285714285714,0.25142857142857145,0.26857142857142857,0.2885714285714286,0.3057142857142857
DecisionTreeClassifier_MaxDepth1,375,0.2742857142857143,0.23142857142857143,0.2914285714285714,0.3057142857142857,0.2742857142857143,0.24571428571428572,0.24285714285714285,0.2742857142857143,0.26857142857142857,0.29714285714285715
DecisionTreeClassifier_MaxDepth1,400,0.28285714285714286,0.23142857142857143,0.3028571428571429,0.3142857142857143,0.28285714285714286,0.25142857142857145,0.2257142857142857,0.27714285714285714,0.28,0.29714285714285715
DecisionTreeClassifier_MaxDepth1,425,0.2914285714285714,0.22285714285714286,0.28,0.3142857142857143,0.26571428571428574,0.26571428571428574,0.2571428571428571,0.26857142857142857,0.27714285714285714,0.28
DecisionTreeClassifier_MaxDepth1,450,0.2885714285714286,0.24,0.2714285714285714,0.31142857142857144,0.28,0.2571428571428571,0.25142857142857145,0.26857142857142857,0.2714285714285714,0.26285714285714284
DecisionTreeClassifier_MaxDepth1,475,0.26571428571428574,0.23142857142857143,0.27714285714285714,0.32285714285714284,0.2542857142857143,0.25142857142857145,0.26571428571428574,0.29714285714285715,0.2714285714285714,0.2885714285714286
DecisionTreeClassifier_MaxDepth1,500,0.25142857142857145,0.2342857142857143,0.2885714285714286,0.34,0.2857142857142857,0.24857142857142858,0.26,0.3057142857142857,0.26571428571428574,0.3028571428571429
DecisionTreeClassifier_MaxDepth3,50,0.17142857142857143,0.22285714285714286,0.2571428571428571,0.26285714285714284,0.22857142857142856,0.2342857142857143,0.18571428571428572,0.2571428571428571,0.21142857142857144,0.31142857142857144
